entity1,relations,entity2
Q801,P530,Q41
Q801,P530,Q183
Q801,P530,Q38
Q801,P530,Q414
Q801,P530,Q408
Q801,P530,Q43
Q801,P530,Q928
Q801,P530,Q229
Q801,P530,Q115
Q801,P530,Q334
Q801,P530,Q155
Q801,P530,Q20
Q801,P530,Q184
Q801,P530,Q227
Q801,P530,Q40
Q801,P530,Q846
Q801,P530,Q15180
Q801,P530,Q55
Q801,P530,Q96
Q801,P530,Q218
Q801,P530,Q403
Q801,P530,Q33
Q801,P530,Q878
Q801,P530,Q948
Q801,P530,Q399
Q801,P530,Q298
Q801,P530,Q39
Q801,P530,Q424
Q801,P530,Q790
Q801,P530,Q458
Q801,P530,Q34
Q801,P530,Q31
Q801,P530,Q35
Q801,P463,Q42944
Q801,P463,Q663492
Q801,P47,Q229
Q801,P194,Q133396
Q801,P37,Q9288
Q801,P2936,Q9288
Q878607,P1412,Q28602
Q487096,P17,Q29
Q543025,P495,Q30
Q7325,P140,Q9268
Q7325,P103,Q9288
Q7325,P17,Q801
Q7325,P17,Q30
Q7325,P17,Q142
Q368,P27,Q298
Q368,P20,Q2887
Q368,P106,Q82955
Q26833,P50,Q692
Q26833,P136,Q80930
Q313212,P106,Q116
Q11409,P1557,Q8461
Q2917796,P407,Q9288
Q2917796,P17,Q801
Q1404428,P111,Q11423
Q87768670,P407,Q9288
Q9684,P291,Q11299
Q9684,P291,Q60
Q9684,P17,Q30
Q9684,P495,Q30
Q9684,P452,Q3972943
Q7052,P17,Q183
Q1346922,P138,Q192249
Q10542,P138,Q40843
Q122803,P17,Q43
Q1130636,P17,Q33
Q39614,P1557,Q4
Q44302,P17,Q227
Q44302,P1336,Q227
Q878,P47,Q842
Q878,P530,Q183
Q878,P530,Q408
Q878,P530,Q801
Q878,P530,Q142
Q878,P530,Q398
Q878,P530,Q35
Q878,P530,Q817
Q878,P530,Q833
Q878,P530,Q842
Q878,P530,Q43
Q878,P530,Q843
Q878,P530,Q252
Q878,P530,Q928
Q878,P530,Q96
Q878,P530,Q1045
Q878,P530,Q668
Q878,P530,Q159
Q878,P530,Q403
Q878,P530,Q902
Q878,P530,Q218
Q39222,P780,Q130741
Q39222,P780,Q1869874
Q39222,P780,Q81938
Q39222,P780,Q127076
Q39222,P780,Q86
Q39222,P780,Q769220
Q39222,P780,Q44619
Q39222,P1995,Q40821
Q39222,P138,Q144
Q167420,P17,Q224
Q5158723,P136,Q8261
Q201676,P1557,Q4
Q30185,P1001,Q15284
Q34216,P17,Q801
Q34216,P1001,Q801
Q2604863,P17,Q817
Q2604863,P276,Q817
Q128781,P4791,Q352
Q128781,P607,Q362
Q352,P1576,Q83364
Q352,P106,Q4991371
Q352,P106,Q3242115
Q352,P106,Q372436
Q352,P106,Q82955
Q352,P607,Q361
Q352,P607,Q362
Q352,P735,Q18145837
Q352,P241,Q128781
Q352,P1196,Q10737
Q352,P1344,Q2763
Q352,P937,Q1726
Q352,P1142,Q7310
Q352,P598,Q128781
Q352,P135,Q7310
Q352,P135,Q22649
Q352,P135,Q83364
Q352,P1542,Q362
Q3042652,P17,Q142
Q93167,P106,Q4991371
Q93167,P172,Q127885
Q403,P832,Q21196
Q403,P530,Q183
Q403,P530,Q159
Q403,P530,Q38
Q403,P530,Q30
Q403,P530,Q40
Q403,P530,Q142
Q403,P530,Q155
Q403,P530,Q408
Q403,P530,Q34
Q403,P530,Q39
Q403,P530,Q20
Q403,P530,Q184
Q403,P530,Q41
Q403,P530,Q227
Q403,P530,Q668
Q403,P530,Q801
Q403,P530,Q843
Q403,P530,Q298
Q403,P530,Q664
Q403,P530,Q424
Q403,P530,Q817
Q403,P530,Q948
Q403,P530,Q398
Q403,P530,Q842
Q403,P530,Q869
Q403,P530,Q902
Q403,P530,Q878
Q403,P530,Q43
Q403,P530,Q29
Q403,P530,Q224
Q403,P530,Q414
Q403,P530,Q225
Q403,P530,Q219
Q403,P530,Q229
Q403,P530,Q35
Q403,P530,Q115
Q403,P530,Q96
Q403,P530,Q218
Q403,P530,Q252
Q403,P463,Q663492
Q403,P706,Q23522
Q403,P47,Q218
Q403,P47,Q219
Q403,P47,Q225
Q403,P47,Q224
Q403,P47,Q458
Q314700,P411,Q43115
Q314700,P172,Q7325
Q34069,P103,Q9288
Q34069,P140,Q9268
Q34069,P140,Q7066
Q34069,P17,Q30
Q34069,P17,Q801
Q34069,P17,Q159
Q34069,P17,Q458
Q34069,P17,Q184
Q79526,P17,Q30
Q289957,P25,Q40520
Q289957,P40,Q460763
Q289957,P26,Q207389
Q289957,P1441,Q428
Q289957,P140,Q9268
Q289957,P106,Q81710
Q289957,P106,Q42857
Q289957,P19,Q163329
Q41741,P17,Q219
Q41741,P17,Q41
Q41741,P17,Q43
Q318657,P17,Q399
Q318657,P462,Q3142
Q318657,P1387,Q164597
Q133396,P17,Q801
Q133396,P1001,Q801
Q224,P122,Q7270
Q224,P530,Q38
Q224,P530,Q183
Q224,P530,Q408
Q224,P530,Q184
Q224,P530,Q40
Q224,P530,Q20
Q224,P530,Q414
Q224,P530,Q225
Q224,P530,Q219
Q224,P530,Q298
Q224,P530,Q29
Q224,P530,Q35
Q224,P530,Q43
Q224,P530,Q928
Q224,P530,Q30
Q224,P530,Q403
Q224,P530,Q41
Q224,P530,Q902
Q224,P530,Q96
Q224,P47,Q403
Q224,P47,Q225
Q224,P47,Q458
Q224,P35,Q183703
Q224,P463,Q458
Q224,P463,Q663492
Q224,P706,Q23522
Q183703,P27,Q224
Q183703,P106,Q82955
Q183703,P172,Q167420
Q183703,P607,Q362
Q183703,P509,Q12078
Q183703,P512,Q752297
Q5152,P19,Q17151
Q5152,P27,Q43
Q5152,P106,Q82955
Q5152,P106,Q372436
Q5152,P735,Q4308518
Q5152,P509,Q147778
Q5152,P551,Q17151
Q361,P276,Q7204
Q23522,P17,Q41
Q23522,P17,Q219
Q23522,P17,Q225
Q23522,P17,Q224
Q23522,P17,Q403
Q23522,P17,Q218
Q23522,P17,Q43
Q951906,P17,Q227
Q184539,P17,Q43
Q184539,P190,Q25475
Q4802687,P108,Q21637
Q4802687,P27,Q30
Q399,P122,Q7270
Q399,P530,Q38
Q399,P530,Q142
Q399,P530,Q155
Q399,P530,Q227
Q399,P530,Q159
Q399,P530,Q41
Q399,P530,Q801
Q399,P530,Q219
Q399,P530,Q229
Q399,P530,Q35
Q399,P530,Q43
Q399,P530,Q458
Q399,P530,Q843
Q399,P530,Q96
Q399,P530,Q30
Q399,P530,Q39
Q399,P530,Q334
Q399,P530,Q218
Q399,P530,Q183
Q399,P47,Q43
Q399,P47,Q227
Q399,P463,Q663492
Q223799,P159,Q649
Q223799,P17,Q15180
Q223799,P17,Q159
Q38712,P5236,Q200
Q38712,P5236,Q201
Q36507,P111,Q11471
Q179226,P2283,Q726
Q12223,P140,Q5043
Q12223,P140,Q9268
Q12223,P17,Q43
Q12223,P17,Q183
Q12223,P17,Q227
Q12223,P17,Q159
Q12223,P17,Q399
Q12223,P17,Q801
Q12223,P17,Q414
Q1282276,P140,Q5043
Q5031731,P140,Q9592
Q81307,P740,Q24639
Q81307,P135,Q2855609
Q81307,P135,Q58848
Q81307,P101,Q169940
Q81307,P101,Q42767
Q379138,P495,Q30
Q813701,P138,Q160131
Q184651,P2579,Q7218
Q6499736,P2579,Q1725664
Q2475213,P17,Q30
Q2356390,P495,Q30
Q317749,P17,Q31
Q204886,P3712,Q43702
Q37383,P105,Q7432
Q37383,P4000,Q379813
Q28803,P186,Q7802
Q28803,P186,Q10990
Q2515622,P1382,Q2307054
Q179216,P2579,Q8134
Q43263902,P495,Q30
Q1997,P2670,Q629
Q1997,P2670,Q623
Q57109,P27,Q183
Q57109,P106,Q82955
Q57109,P463,Q44687
Q57109,P1196,Q171558
Q57109,P509,Q12202
Q57109,P735,Q15730712
Q57109,P607,Q362
Q57109,P241,Q44687
Q57109,P119,Q155
Q57109,P140,Q7066
Q301067,P17,Q38
Q240,P17,Q31
Q240,P1376,Q52847
Q240,P131,Q31
Q612665,P159,Q240
Q612665,P17,Q31
Q612665,P131,Q240
Q612665,P276,Q240
Q1682,P17,Q183
Q225,P530,Q38
Q225,P530,Q183
Q225,P530,Q408
Q225,P530,Q142
Q225,P530,Q224
Q225,P530,Q403
Q225,P530,Q43
Q225,P530,Q218
Q225,P530,Q252
Q225,P530,Q29
Q225,P530,Q35
Q225,P530,Q833
Q225,P530,Q843
Q225,P530,Q30
Q225,P530,Q159
Q225,P36,Q11194
Q225,P47,Q224
Q225,P47,Q403
Q225,P47,Q458
Q225,P463,Q663492
Q225,P706,Q23522
Q1425063,P159,Q1297
Q1425063,P17,Q30
Q1425063,P452,Q27686
Q1425063,P1056,Q27686
Q12614595,P1049,Q9601
Q81470,P17,Q38
Q302,P1441,Q34274
Q302,P1441,Q428
Q302,P101,Q203605
Q302,P140,Q9268
Q302,P20,Q170516
Q302,P509,Q3235597
Q302,P841,Q21196
Q302,P172,Q7325
Q302,P103,Q28602
Q302,P103,Q9288
Q302,P106,Q432386
Q302,P106,Q42857
Q302,P106,Q133485
Q302,P106,Q51626
Q302,P106,Q60797
Q302,P106,Q60983727
Q302,P1412,Q28602
Q302,P1412,Q9288
Q302,P1049,Q5043
Q302,P1596,Q3235597
Q302,P3828,Q1365316
Q302,P1038,Q70899
Q302,P1038,Q41370
Q302,P263,Q4489450
Q302,P1050,Q184753
Q302,P2650,Q316
Q302,P136,Q208555
Q302,P1196,Q8454
Q302,P2579,Q187900
Q302,P463,Q37090
Q500154,P17,Q30
Q41506,P17,Q30
Q42891,P710,Q46802
Q42891,P1049,Q9089
Q60,P150,Q11299
Q60,P190,Q1781
Q60,P17,Q30
Q60,P1376,Q30
Q868915,P1049,Q9268
Q868915,P1049,Q5043
Q3678579,P144,Q766677
Q766677,P1049,Q9268
Q766677,P1049,Q9592
Q766677,P1049,Q5043
Q83426,P140,Q9601
Q83426,P407,Q29572
Q1329536,P676,Q35811
Q1329536,P407,Q29572
Q1329536,P1433,Q83426
Q876933,P140,Q9601
Q1585455,P407,Q29572
Q9601,P112,Q35811
Q9601,P138,Q35811
Q9601,P92,Q83426
Q184674,P1995,Q105650
Q184674,P1995,Q7867
Q184674,P1995,Q9418
Q1242228,P17,Q38
Q2734295,P175,Q907370
Q1394,P27,Q15180
Q1394,P106,Q82955
Q1394,P106,Q36180
Q1394,P106,Q188094
Q1394,P106,Q40348
Q1394,P106,Q3242115
Q1394,P106,Q1930187
Q1394,P106,Q4964182
Q1394,P140,Q7066
Q1394,P937,Q649
Q1394,P551,Q649
Q1394,P135,Q7264
Q1394,P91,Q1035954
Q7162,P2578,Q7020
Q107342,P2579,Q8078
Q213717,P17,Q30
Q213717,P131,Q1297
Q213717,P127,Q1297
Q213717,P138,Q1297
Q213717,P931,Q1297
Q428,P136,Q9174
Q428,P674,Q9458
Q428,P674,Q830183
Q541947,P1382,Q484692
Q216293,P495,Q30
Q161500,P2579,Q8134
Q1203,P106,Q36180
Q1203,P106,Q33999
Q1203,P106,Q49757
Q1203,P106,Q36834
Q1203,P106,Q639669
Q1203,P19,Q24826
Q1203,P1303,Q6607
Q1203,P1303,Q5994
Q1203,P551,Q24826
Q1203,P551,Q60
Q1203,P20,Q60
Q1203,P1196,Q149086
Q1203,P1327,Q2599
Q1203,P91,Q1035954
Q1141571,P17,Q30
Q9441,P106,Q4964182
Q9441,P140,Q748
Q9441,P101,Q5891
Q15343,P105,Q7432
Q15343,P183,Q408
Q1414937,P2283,Q728
Q207389,P40,Q460763
Q207389,P26,Q289957
Q207389,P20,Q163329
Q1579,P22,Q11378
Q1579,P1049,Q9089
Q334,P47,Q833
Q334,P47,Q252
Q334,P530,Q183
Q334,P530,Q408
Q334,P530,Q833
Q334,P530,Q30
Q334,P530,Q801
Q334,P530,Q142
Q334,P530,Q252
Q334,P530,Q664
Q334,P530,Q843
Q334,P530,Q928
Q334,P530,Q55
Q334,P530,Q96
Q334,P530,Q8646
Q334,P530,Q869
Q334,P530,Q399
Q334,P530,Q159
Q334,P530,Q668
Q334,P530,Q902
Q92833,P27,Q30
Q92833,P69,Q41506
Q92833,P106,Q81096
Q458,P112,Q38
Q458,P112,Q142
Q458,P112,Q31
Q458,P38,Q4916
Q458,P463,Q19771
Q458,P463,Q663492
Q458,P47,Q159
Q458,P47,Q20
Q458,P47,Q184
Q458,P47,Q39
Q458,P47,Q43
Q458,P47,Q155
Q458,P47,Q225
Q458,P47,Q36704
Q458,P47,Q403
Q458,P47,Q33946
Q458,P47,Q29
Q458,P47,Q35
Q458,P47,Q218
Q458,P47,Q219
Q458,P47,Q224
Q458,P530,Q155
Q458,P530,Q184
Q458,P530,Q159
Q458,P530,Q39
Q458,P530,Q20
Q458,P530,Q399
Q458,P530,Q801
Q458,P530,Q30
Q458,P530,Q227
Q458,P530,Q408
Q458,P530,Q414
Q458,P530,Q668
Q458,P530,Q252
Q458,P530,Q96
Q458,P530,Q843
Q458,P530,Q928
Q458,P530,Q833
Q458,P530,Q948
Q458,P530,Q902
Q458,P530,Q35
Q458,P530,Q846
Q458,P530,Q657
Q458,P530,Q424
Q458,P150,Q31
Q458,P150,Q183
Q458,P150,Q142
Q458,P150,Q38
Q458,P150,Q55
Q458,P150,Q35
Q458,P150,Q41
Q458,P150,Q29
Q458,P150,Q33
Q458,P150,Q40
Q458,P150,Q34
Q458,P150,Q211
Q458,P150,Q229
Q458,P150,Q219
Q458,P150,Q218
Q458,P150,Q224
Q458,P1365,Q52847
Q521697,P306,Q11368
Q260521,P2670,Q330946
Q260521,P2670,Q446
Q260521,P2670,Q44167
Q715597,P1441,Q42490
Q715597,P106,Q848466
Q16827718,P140,Q9592
Q125149,P452,Q7397
Q1040,P190,Q41262
Q1040,P17,Q183
Q1047199,P1072,Q2192
Q1047199,P1072,Q629039
Q1047199,P1072,Q26329975
Q1047199,P1072,Q535473
Q1047199,P1072,Q215106
Q1930567,P3712,Q176640
Q1930567,P2283,Q33767
Q1055,P793,Q12562
Q1055,P131,Q183
Q1055,P17,Q183
Q1055,P190,Q1731
Q1055,P190,Q1297
Q799732,P17,Q30
Q1623348,P186,Q287
Q17071241,P306,Q388
Q1726,P17,Q183
Q1726,P190,Q43196
Q1726,P47,Q264620
Q1726,P138,Q733786
Q17042,P17,Q30
Q4645187,P17,Q414
Q265073,P495,Q183
Q265073,P17,Q183
Q265073,P159,Q1715
Q3746632,P840,Q16555
Q3746632,P495,Q30
Q1521725,P17,Q30
Q753070,P17,Q142
Q8027,P27,Q30
Q8027,P106,Q432386
Q8027,P106,Q36180
Q8027,P106,Q152002
Q8027,P19,Q23556
Q8027,P1196,Q149086
Q8027,P735,Q4927524
Q8027,P512,Q752297
Q866012,P17,Q408
Q311249,P17,Q30
Q311249,P291,Q60
Q311249,P495,Q30
Q311249,P159,Q60
Q311249,P740,Q60
Q42289,P111,Q11466
Q213423,P178,Q248
Q213423,P176,Q248
Q213423,P176,Q128896
Q11261,P178,Q2283
Q663492,P17,Q31
Q663492,P17,Q55
Q663492,P17,Q142
Q101918,P17,Q55
Q7663554,P178,Q2283
Q1781,P190,Q60
Q1781,P190,Q11194
Q1781,P190,Q406
Q1781,P190,Q1761
Q181874,P495,Q183
Q181874,P740,Q1718
Q12450642,P495,Q668
Q195480,P17,Q142
Q11378,P40,Q1579
Q11378,P106,Q178885
Q58412563,P360,Q5
Q10850,P171,Q7377
Q2750394,P131,Q23240
Q205365,P22,Q70899
Q205365,P25,Q830183
Q205365,P3373,Q107626
Q205365,P106,Q131512
Q1503015,P495,Q30
Q2704240,P105,Q7432
Q7070552,P186,Q287
Q7307188,P495,Q30
Q13371,P17,Q30
Q13371,P6364,Q303826
Q212606,P2283,Q47607
Q183205,P178,Q2283
Q3033134,P17,Q30
Q3297371,P17,Q928
Q2239306,P17,Q183
Q76917,P495,Q30
Q2536806,P495,Q30
Q2536806,P287,Q519826
Q26503,P17,Q35
Q152220,P17,Q43
Q989,P39,Q19546
Q989,P411,Q43115
Q989,P106,Q49757
Q989,P106,Q82955
Q989,P106,Q36180
Q989,P106,Q121594
Q989,P106,Q4964182
Q989,P140,Q9592
Q989,P1412,Q397
Q989,P937,Q220
Q989,P793,Q125375
Q989,P793,Q201676
Q989,P6886,Q397
Q568774,P17,Q183
Q1017662,P17,Q227
Q689087,P17,Q39
Q45108,P105,Q7432
Q4113827,P1995,Q123028
Q324603,P159,Q16555
Q324603,P17,Q30
Q324603,P1056,Q7397
Q34505,P105,Q7432
Q1748,P17,Q35
Q1748,P190,Q1764
Q1748,P190,Q1757
Q1748,P1376,Q35
Q3155409,P17,Q298
Q392189,P131,Q340
Q209338,P17,Q30
Q1769702,P452,Q418
Q1769702,P17,Q20
Q223127,P452,Q179310
Q223127,P1056,Q20140
Q223127,P1056,Q46384
Q223127,P1056,Q17517
Q223127,P1056,Q7397
Q1937841,P17,Q30
Q52468,P17,Q30
Q152864,P1056,Q4321
Q152864,P1056,Q3962
Q152864,P1056,Q7397
Q152864,P138,Q162797
Q716794,P39,Q12097
Q7860391,P17,Q96
Q7172809,P27,Q30
Q7172809,P106,Q40348
Q133151,P106,Q36834
Q133151,P106,Q33999
Q133151,P106,Q639669
Q133151,P140,Q6423963
Q133151,P412,Q27914
Q133151,P735,Q4927524
Q675937,P495,Q30
Q207535,P27,Q183
Q207535,P106,Q102083
Q207535,P97,Q3519259
Q41716,P2579,Q11473
Q36074,P17,Q408
Q36074,P47,Q3224
Q36074,P131,Q408
Q3370919,P17,Q34
Q3370919,P1001,Q34
Q30621831,P1454,Q783794
Q147638,P2578,Q9420
Q2914373,P17,Q38
Q15906346,P495,Q30
Q898377,P186,Q744
Q105368,P462,Q3142
Q107626,P22,Q70899
Q107626,P25,Q830183
Q107626,P3373,Q205365
Q107626,P411,Q43115
Q107626,P106,Q42857
Q1066807,P17,Q30
Q182933,P287,Q248
Q182933,P287,Q128896
Q407747,P1478,Q770480
Q1095605,P17,Q30
Q1095605,P1056,Q7397
Q1095605,P452,Q7397
Q34589,P17,Q43
Q34589,P205,Q43
Q1753881,P17,Q142
Q3427073,P27,Q34
Q652537,P1056,Q7397
Q1348177,P840,Q60
Q1348177,P495,Q30
Q1560626,P17,Q30
Q156106,P105,Q7432
Q835016,P138,Q35473
Q441311,P140,Q432
Q441311,P106,Q49757
Q441311,P97,Q2747456
Q441311,P509,Q40867
Q28232349,P111,Q39552
Q134194,P186,Q378312
Q752719,P17,Q30
Q58410546,P360,Q5
Q223907,P1995,Q83042
Q223907,P1995,Q7867
Q70544,P17,Q39
Q306039,P306,Q388
Q8044849,P840,Q60
Q8044849,P136,Q8261
Q10379,P2578,Q1072
Q93222426,P360,Q5
Q62288,P17,Q39
Q62288,P1056,Q178794
Q186437,P176,Q8093
Q28237,P17,Q30
Q8467,P19,Q5806
Q8467,P140,Q432
Q8467,P106,Q372436
Q8467,P172,Q35323
Q8467,P1196,Q149086
Q217338,P1056,Q31087
Q217338,P1056,Q178794
Q160213,P140,Q9089
Q7414,P452,Q49389
Q7414,P355,Q217776
Q7414,P355,Q127552
Q7414,P17,Q30
Q7414,P1056,Q7397
Q7414,P1830,Q127552
Q7414,P1830,Q217776
Q1057377,P176,Q219203
Q1057377,P437,Q34467
Q1057377,P641,Q847
Q1317270,P452,Q11650
Q41127,P40,Q162797
Q41127,P451,Q93172
Q41127,P2283,Q271628
Q41127,P3373,Q34201
Q41127,P1441,Q35160
Q41127,P1441,Q8275
Q14118,P17,Q142
Q5477144,P17,Q33
Q204420,P1056,Q570
Q69709,P17,Q39
Q1753080,P159,Q12439
Q1753080,P452,Q126793
Q1753080,P17,Q30
Q85301,P19,Q365
Q85301,P27,Q183
Q85301,P106,Q49757
Q85301,P106,Q482980
Q85301,P106,Q36180
Q85301,P735,Q15730712
Q503673,P127,Q178778
Q503673,P749,Q178778
Q345410,P740,Q176
Q1744,P172,Q857880
Q1744,P106,Q36834
Q1744,P106,Q36180
Q1744,P106,Q33999
Q1744,P106,Q43845
Q1744,P106,Q49757
Q1744,P27,Q30
Q1744,P91,Q43200
Q1744,P1303,Q6607
Q1744,P136,Q8341
Q1744,P101,Q184485
Q1744,P138,Q7560
Q1391,P17,Q30
Q1391,P47,Q1393
Q1391,P131,Q30
Q1221,P17,Q30
Q1221,P36,Q35775
Q1221,P131,Q30
Q320729,P17,Q30
Q159614,P1056,Q3962
Q159614,P1056,Q80831
Q159614,P1056,Q83341
Q159614,P1056,Q7397
Q159614,P452,Q11650
Q485708,P17,Q30
Q1788022,P17,Q30
Q163810,P159,Q25287
Q163810,P17,Q34
Q163810,P1056,Q43193
Q324782,P17,Q38
Q324782,P1056,Q12796
Q5966,P17,Q183
Q5966,P47,Q6230
Q745757,P136,Q11425
Q745757,P495,Q30
Q784831,P495,Q30
Q1049970,P749,Q152057
Q181114,P17,Q30
Q181114,P159,Q30
Q181114,P1056,Q43193
Q181114,P1056,Q1420
Q181114,P199,Q27564
Q181114,P199,Q30113
Q181114,P199,Q304444
Q181114,P355,Q27564
Q181114,P355,Q30113
Q181114,P495,Q30
Q721983,P17,Q30
Q74801,P495,Q30
Q1092,P495,Q30
Q151107,P17,Q142
Q151107,P1056,Q169545
Q12439,P17,Q30
Q931092,P3712,Q1761451
Q931092,P3712,Q557945
Q931092,P3712,Q256401
Q931092,P3712,Q35874
Q375982,P159,Q490
Q375982,P17,Q38
Q375982,P740,Q490
Q216754,P1716,Q246
Q18013,P17,Q30
Q274586,P138,Q349
Q127110,P176,Q35996
Q127110,P1716,Q35996
Q874531,P186,Q160066
Q281,P495,Q22
Q673361,P509,Q40867
Q673361,P170,Q692
Q673361,P1196,Q10737
Q41087,P17,Q30
Q5022764,P159,Q5083
Q5022764,P17,Q30
Q42569,P105,Q7432
Q465837,P2670,Q41176
Q17042560,P17,Q30
Q749316,P2670,Q213449
Q6839137,P17,Q30
Q114466,P2283,Q169031
Q114466,P2283,Q173603
Q160493,P190,Q2749
Q2577621,P17,Q30
Q167296,P17,Q29
Q167296,P462,Q943
Q167296,P186,Q89
Q167296,P186,Q45422
Q1064569,P641,Q5377
Q877096,P2579,Q413
Q3263753,P495,Q30
Q23485,P105,Q7432
Q11464,P618,Q103459
Q11464,P618,Q39495
Q1185311,P17,Q30
Q3325303,P479,Q178805
Q658018,P2283,Q620207
Q43475,P421,Q30192
Q158356,P105,Q7432
Q23806,P5236,Q200
Q23768,P17,Q30
Q15731961,P1001,Q252
Q636744,P17,Q183
Q46212,P105,Q7432
Q1069430,P27,Q30
Q1069430,P69,Q41506
Q1069430,P54,Q213417
Q1069430,P735,Q361309
Q1069430,P641,Q5369
Q1069430,P1532,Q30
Q1145308,P54,Q213959
Q1145308,P27,Q30
Q1145308,P641,Q5369
Q1145308,P551,Q23556
Q1145308,P413,Q1048902
Q1145308,P1532,Q30
Q43199,P17,Q30
Q43199,P1313,Q30185
Q213417,P118,Q1163715
Q213417,P641,Q5369
Q213417,P17,Q30
Q213417,P138,Q692062
Q213417,P138,Q60
Q2887,P17,Q298
Q2887,P190,Q1773
Q2887,P1376,Q298
Q11901,P106,Q639669
Q11901,P106,Q36834
Q11901,P27,Q30
Q11901,P1303,Q6607
Q11901,P1303,Q908562
Q11901,P140,Q131036
Q204042,P106,Q33999
Q204042,P27,Q30
Q1137658,P17,Q43
Q1137658,P140,Q9592
Q38582,P5236,Q200
Q38582,P5236,Q23350
Q35775,P17,Q30
Q35775,P1376,Q1221
Q6251217,P54,Q213417
Q6251217,P54,Q213959
Q6251217,P19,Q5083
Q6251217,P27,Q30
Q6251217,P641,Q5369
Q6251217,P1532,Q30
Q19108,P5236,Q201
Q846257,P641,Q5369
Q158847,P17,Q31
Q158847,P17,Q183
Q5293534,P54,Q213417
Q5293534,P27,Q30
Q5293534,P413,Q1050571
Q5293534,P641,Q5369
Q1147649,P509,Q3505252
Q1147649,P27,Q30
Q1147649,P20,Q60
Q1147649,P641,Q5369
Q1147649,P1196,Q171558
Q1147649,P1532,Q30
Q42448,P190,Q1342
Q42448,P421,Q30192
Q37320,P190,Q87
Q37320,P17,Q30
Q485176,P17,Q30
Q23556,P17,Q30
Q23556,P1313,Q30185
Q812,P17,Q30
Q812,P131,Q30
Q812,P138,Q21196
Q9588,P27,Q30
Q9588,P509,Q12202
Q9588,P106,Q82955
Q9588,P106,Q40348
Q9588,P106,Q372436
Q9588,P20,Q11299
Q9588,P140,Q170208
Q9588,P607,Q362
Q9588,P735,Q1249148
Q6502423,P111,Q36253
Q63145,P17,Q928
Q63145,P1313,Q30185
Q518016,P17,Q30
Q518016,P1056,Q7397
Q5336506,P19,Q1345
Q5336506,P27,Q30
Q5336506,P641,Q5369
Q1072186,P17,Q30
Q26736,P105,Q7432
Q3418873,P54,Q209636
Q3418873,P735,Q1215702
Q3418873,P118,Q1215892
Q4063275,P17,Q227
Q33486,P190,Q17151
Q33486,P17,Q30
Q33486,P1376,Q779
Q488718,P17,Q183
Q147992,P27,Q39
Q147992,P19,Q2096
Q147992,P413,Q2304909
Q147992,P20,Q36312
Q147992,P118,Q1215892
Q543447,P118,Q1215892
Q174198,P17,Q30
Q838960,P121,Q181600
Q838960,P276,Q180481
Q734620,P19,Q12439
Q734620,P27,Q30
Q734620,P413,Q1317534
Q734620,P1532,Q30
Q1393,P17,Q30
Q1393,P47,Q1391
Q1393,P131,Q30
Q131545,P106,Q33999
Q131545,P106,Q2095549
Q131545,P106,Q4964182
Q131545,P106,Q201788
Q131545,P19,Q1781
Q131545,P20,Q12439
Q131545,P27,Q30
Q131545,P172,Q7325
Q131545,P140,Q9268
Q47034,P190,Q1156
Q47034,P17,Q33
Q47034,P47,Q1757
Q182010,P17,Q30
Q1357204,P17,Q33
Q26268,P17,Q34
Q2211,P17,Q34
Q7544100,P21,Q44148
Q7544100,P17,Q30
Q213814,P17,Q30
Q908513,P641,Q847
Q908513,P641,Q718
Q1545259,P495,Q30
Q160131,P2283,Q36539
Q160131,P2283,Q44432
Q1899949,P27,Q30
Q1899949,P1532,Q30
Q1899949,P118,Q1215892
Q1057289,P106,Q170790
Q1057289,P106,Q188094
Q1057289,P27,Q15180
Q1057289,P20,Q649
Q207853,P17,Q142
Q7292561,P17,Q408
Q23698531,P17,Q30
Q209636,P118,Q1215892
Q209636,P17,Q30
Q25287,P17,Q34
Q374,P495,Q159
Q41262,P190,Q1040
Q41262,P421,Q30192
Q211907,P190,Q1773
Q42262,P112,Q31
Q42262,P112,Q35
Q42262,P112,Q142
Q42262,P112,Q183
Q42262,P112,Q38
Q42262,P112,Q55
Q42262,P112,Q29
Q42262,P112,Q34
Q42262,P112,Q39
Q42262,P159,Q90
Q42262,P159,Q2973
Q42262,P159,Q365
Q42262,P17,Q142
Q42262,P101,Q5916
Q1364175,P641,Q847
Q669350,P17,Q39
Q440395,P735,Q18336566
Q440395,P118,Q1215892
Q10535381,P495,Q30
Q220652,P138,Q235799
Q220652,P8345,Q1092
Q49255,P190,Q35997
Q49255,P17,Q30
Q578326,P17,Q33
Q3073438,P495,Q30
Q184825,P105,Q7432
Q902300,P27,Q33
Q902300,P19,Q40840
Q902300,P1532,Q33
Q902300,P118,Q1215892
Q199797,P17,Q30
Q214700,P1001,Q30
Q214700,P17,Q30
Q2583635,P17,Q30
Q1768706,P495,Q30
Q1768706,P136,Q1962634
Q827742,P276,Q9635
Q907370,P495,Q30
Q908708,P495,Q408
Q908708,P840,Q3141
Q16948205,P17,Q668
Q39609,P27,Q30
Q39609,P106,Q40348
Q39609,P106,Q82955
Q39609,P106,Q193391
Q39609,P735,Q10514602
Q39609,P735,Q278835
Q21071540,P159,Q16554
Q21071540,P1454,Q783794
Q6028924,P1542,Q3030775
Q8016,P106,Q82955
Q8016,P106,Q1930187
Q8016,P106,Q201788
Q8016,P106,Q372436
Q8016,P607,Q361
