entity1,relation,entity2
Q98,P974,Q11598263
Q98,P974,Q11611681
Q98,P974,Q11613502
Q98,P974,Q11616819
Q98,P974,Q11618038
Q98,P974,Q11645736
Q98,P974,Q11668006
Q98,P974,Q11671929
Q98,P974,Q11674195
Q98,P974,Q11676220
Q98,P974,Q12055548
Q98,P974,Q12201544
Q98,P974,Q13191194
Q98,P974,Q14681796
Q98,P974,Q14681831
Q98,P974,Q14683132
Q98,P974,Q14684102
Q98,P974,Q14709110
Q98,P974,Q14713672
Q98,P974,Q14713823
Q98,P974,Q15263237
Q98,P974,Q15924958
Q98,P974,Q16488389
Q98,P974,Q16627249
Q98,P974,Q16890614
Q98,P974,Q16892522
Q98,P974,Q16894250
Q98,P974,Q16894249
Q98,P974,Q16895739
Q98,P974,Q14915320
Q98,P974,Q14922567
Q98,P974,Q14940532
Q98,P974,Q16935392
Q98,P974,Q17191451
Q98,P974,Q17217535
Q98,P974,Q17221511
Q98,P974,Q20313137
Q98,P974,Q20640561
Q98,P974,Q20871205
Q98,P974,Q18338647
Q98,P974,Q18395804
Q98,P974,Q22409398
Q98,P974,Q22547880
Q98,P974,Q22595419
Q98,P974,Q24860718
Q98,P974,Q25052579
Q98,P974,Q28457542
Q98,P974,Q28966576
Q98,P974,Q29006882
Q98,P974,Q48976910
Q98,P974,Q49376202
Q98,P974,Q2251
Q98,P974,Q13667
Q98,P974,Q98
Q98,P974,Q87232778
Q98,P361,Q715269
Q98,P527,Q242326
Q98,P527,Q844857
Q98,P527,Q132811
Q98,P527,Q2272405
Q98,P527,Q933264
Q98,P527,Q645012
Q98,P527,Q1138929
Q98,P527,Q12353254
Q98,P527,Q12355425
Q98,P527,Q2835799
Q98,P527,Q1251080
Q98,P527,Q63860401
Q98,P527,Q63860551
Q98,P1889,Q12058955
Q7285081,P31,Q4167410
Q4896982,P31,Q8102
Q4290,P910,Q7013555
Q4290,P279,Q1369832
Q4290,P279,Q3380760
Q4290,P3095,Q557880
Q12103677,P31,Q11424
Q12103677,P57,Q633939
Q12103677,P161,Q265358
Q12103677,P161,Q2446692
Q12103677,P161,Q2761863
Q12103677,P161,Q3037186
Q12103677,P344,Q2133917
Q12103677,P364,Q1860
Q12103677,P495,Q30
Q12103677,P135,Q3408764
Q12103677,P462,Q838368
Q12103677,P136,Q130232
Q15125699,P31,Q15416
Q15125699,P495,Q334
Q15125699,P364,Q7850
Q15125699,P449,Q986117
Q15125699,P407,Q7850
Q954124,P31,Q4830453
Q954124,P159,Q49140
Q954124,P452,Q941594
Q954124,P910,Q28657301
Q954124,P17,Q30
Q954124,P1056,Q286
Q20659690,P31,Q4167410
Q20659690,P1889,Q292776
Q5189833,P31,Q4167410
Q93288,P279,Q327197
Q93288,P279,Q15621286
Q93288,P279,Q321839
Q93288,P279,Q49848
Q93288,P279,Q2006324
Q93288,P1343,Q2657718
Q93288,P1343,Q2041543
Q93288,P1343,Q602358
Q93288,P1343,Q19180675
Q93288,P1343,Q4173137
Q93288,P1343,Q602358
Q93288,P1343,Q95124171
Q93288,P1889,Q1053964
Q93288,P1889,Q68619446
Q93288,P910,Q7006577
Q93288,P1424,Q10811167
Q93288,P1542,Q2648051
Q93288,P710,Q3778211
Q93288,P1269,Q661518
Q93288,P2670,Q5165703
Q93288,P2670,Q1527956
Q93288,P527,Q60981922
Q10289,P279,Q987767
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q10289,P1343,Q4114391
Q10289,P1343,Q602358
Q10289,P910,Q9932271
Q225229,P31,Q4167410
Q1439,P1464,Q8075389
Q1439,P36,Q16559
Q1439,P17,Q30
Q1439,P47,Q80007
Q1439,P47,Q655
Q1439,P47,Q1522
Q1439,P47,Q1649
Q1439,P47,Q1612
Q1439,P47,Q1588
Q1439,P47,Q53079
Q1439,P47,Q15282
Q1439,P138,Q17297777
Q1439,P163,Q19000
Q1439,P421,Q5385
Q1439,P421,Q2086913
Q1439,P421,Q15406405
Q1439,P131,Q30
Q1439,P910,Q6808950
Q1439,P31,Q35657
Q1439,P194,Q2653964
Q1439,P1151,Q14616278
Q1439,P1465,Q6482316
Q1439,P1740,Q6839578
Q1439,P1791,Q8328801
Q1439,P1792,Q6119433
Q1439,P1313,Q5589725
Q1439,P206,Q12630
Q1439,P206,Q160636
Q1439,P2184,Q1149383
Q1439,P2633,Q1753519
Q1439,P6,Q5605224
Q1439,P6,Q215057
Q1439,P610,Q32793
Q1439,P1589,Q12630
Q1439,P150,Q113906
Q1439,P150,Q113919
Q1439,P150,Q113940
Q1439,P150,Q113962
Q1439,P150,Q113984
Q1439,P150,Q114026
Q1439,P150,Q114043
Q1439,P150,Q114301
Q1439,P150,Q114323
Q1439,P150,Q114339
Q1439,P150,Q114423
Q1439,P150,Q114445
Q1439,P150,Q114459
Q1439,P150,Q114479
Q1439,P150,Q114503
Q1439,P150,Q114529
Q1439,P150,Q114550
Q1439,P150,Q115428
Q1439,P150,Q115433
Q1439,P150,Q156270
Q1439,P150,Q156278
Q1439,P150,Q156380
Q1439,P150,Q156388
Q1439,P150,Q156440
Q1439,P150,Q156444
Q1439,P150,Q156455
Q1439,P150,Q156463
Q1439,P150,Q156464
Q1439,P150,Q156471
Q1439,P150,Q156479
Q1439,P150,Q156496
Q1439,P150,Q156582
Q1439,P150,Q156613
Q1439,P150,Q156618
Q1439,P150,Q279452
Q1439,P150,Q483847
Q1439,P150,Q483888
Q1439,P150,Q483893
Q1439,P150,Q483895
Q1439,P150,Q483916
Q1439,P150,Q483937
Q1439,P150,Q484183
Q1439,P150,Q484521
Q1439,P150,Q484535
Q1439,P150,Q484542
Q1439,P150,Q484551
Q1439,P150,Q484567
Q1439,P150,Q484570
Q1439,P150,Q484574
Q1439,P150,Q484586
Q1439,P150,Q485910
Q1439,P150,Q485912
Q1439,P150,Q485920
Q1439,P150,Q490287
Q1439,P150,Q109447
Q1439,P150,Q109451
Q1439,P150,Q109457
Q1439,P150,Q109616
Q1439,P150,Q109622
Q1439,P150,Q109631
Q1439,P150,Q109636
Q1439,P150,Q109646
Q1439,P150,Q109751
Q1439,P150,Q109779
Q1439,P150,Q109785
Q1439,P150,Q109795
Q1439,P150,Q109804
Q1439,P150,Q109810
Q1439,P150,Q109825
Q1439,P150,Q109830
Q1439,P150,Q109836
Q1439,P150,Q109975
Q1439,P150,Q110130
Q1439,P150,Q110257
Q1439,P150,Q110262
Q1439,P150,Q110336
Q1439,P150,Q110384
Q1439,P150,Q110389
Q1439,P150,Q110407
Q1439,P150,Q110412
Q1439,P150,Q110421
Q1439,P150,Q110426
Q1439,P150,Q110486
Q1439,P150,Q110500
Q1439,P150,Q110528
Q1439,P150,Q110565
Q1439,P150,Q110570
Q1439,P150,Q110575
Q1439,P150,Q110624
Q1439,P150,Q110670
Q1439,P150,Q110750
Q1439,P150,Q110755
Q1439,P150,Q110760
Q1439,P150,Q110764
Q1439,P150,Q110773
Q1439,P150,Q110779
Q1439,P150,Q110904
Q1439,P150,Q110978
Q1439,P150,Q110983
Q1439,P150,Q111168
Q1439,P150,Q111174
Q1439,P150,Q111316
Q1439,P150,Q111368
Q1439,P150,Q111374
Q1439,P150,Q111380
Q1439,P150,Q111385
Q1439,P150,Q111391
Q1439,P150,Q111593
Q1439,P150,Q111622
Q1439,P150,Q111647
Q1439,P150,Q111663
Q1439,P150,Q111729
Q1439,P150,Q111744
Q1439,P150,Q111753
Q1439,P150,Q111759
Q1439,P150,Q111766
Q1439,P150,Q111782
Q1439,P150,Q111790
Q1439,P150,Q111821
Q1439,P150,Q111844
Q1439,P150,Q111851
Q1439,P150,Q112078
Q1439,P150,Q112086
Q1439,P150,Q112115
Q1439,P150,Q112125
Q1439,P150,Q112149
Q1439,P150,Q112442
Q1439,P150,Q112526
Q1439,P150,Q112550
Q1439,P150,Q112565
Q1439,P150,Q112584
Q1439,P150,Q112603
Q1439,P150,Q112619
Q1439,P150,Q112634
Q1439,P150,Q112652
Q1439,P150,Q112673
Q1439,P150,Q112686
Q1439,P150,Q112698
Q1439,P150,Q112714
Q1439,P150,Q112768
Q1439,P150,Q112781
Q1439,P150,Q112793
Q1439,P150,Q112882
Q1439,P150,Q113096
Q1439,P150,Q113117
Q1439,P150,Q113132
Q1439,P150,Q113293
Q1439,P150,Q113313
Q1439,P150,Q113375
Q1439,P150,Q113396
Q1439,P150,Q113834
Q1439,P150,Q113843
Q1439,P150,Q113854
Q1439,P150,Q113864
Q1439,P150,Q16861
Q1439,P150,Q26502
Q1439,P150,Q26506
Q1439,P150,Q26519
Q1439,P150,Q26526
Q1439,P150,Q26527
Q1439,P150,Q26528
Q1439,P150,Q26584
Q1439,P150,Q26587
Q1439,P150,Q26591
Q1439,P150,Q26595
Q1439,P150,Q26598
Q1439,P150,Q26601
Q1439,P150,Q26605
Q1439,P150,Q26610
Q1439,P150,Q26614
Q1439,P150,Q26616
Q1439,P150,Q26619
Q1439,P150,Q26676
Q1439,P150,Q26697
Q1439,P150,Q26699
Q1439,P150,Q26701
Q1439,P150,Q26705
Q1439,P150,Q26710
Q1439,P150,Q26712
Q1439,P150,Q26716
Q1439,P150,Q26719
Q1439,P150,Q26730
Q1439,P150,Q26735
Q1439,P150,Q26744
Q1439,P150,Q26756
Q1439,P150,Q26762
Q1439,P150,Q26883
Q1439,P150,Q26885
Q1439,P150,Q26889
Q1439,P150,Q26891
Q1439,P150,Q26895
Q1439,P150,Q26898
Q1439,P150,Q26914
Q1439,P150,Q27009
Q1439,P150,Q27011
Q1439,P150,Q27018
Q1439,P150,Q27021
Q1439,P150,Q27023
Q1439,P150,Q27024
Q1439,P150,Q27025
Q1439,P150,Q27031
Q1439,P150,Q27034
Q1439,P150,Q27037
Q1439,P150,Q27051
Q1439,P150,Q27233
Q1439,P150,Q27238
Q1439,P150,Q107973
Q1439,P150,Q107977
Q1439,P150,Q107982
Q1439,P150,Q108367
Q1439,P150,Q108372
Q1439,P150,Q108379
Q1439,P150,Q108386
Q1439,P150,Q108391
Q1439,P150,Q108397
Q1439,P150,Q108424
Q1439,P150,Q108428
Q1439,P150,Q108436
Q1439,P150,Q108494
Q1439,P150,Q108520
Q1439,P150,Q108534
Q1439,P150,Q108607
Q1439,P150,Q108612
Q1439,P150,Q108784
Q1439,P150,Q108793
Q1439,P150,Q108803
Q1439,P150,Q108821
Q1439,P150,Q108827
Q1439,P150,Q108837
Q1439,P150,Q108842
Q1439,P150,Q108846
Q1439,P150,Q108866
Q1439,P150,Q108952
Q1439,P150,Q108957
Q1439,P150,Q108962
Q1439,P150,Q109150
Q1439,P150,Q109155
Q1439,P150,Q109160
Q1439,P150,Q109165
Q1439,P150,Q109170
Q1439,P150,Q109204
Q1439,P150,Q109209
Q1439,P150,Q109215
Q1439,P150,Q109265
Q1439,P150,Q109270
Q1439,P150,Q109275
Q1439,P150,Q109279
Q1439,P150,Q109289
Q1439,P150,Q109293
Q1439,P150,Q109298
Q1439,P150,Q109303
Q1439,P150,Q109308
Q1439,P150,Q109312
Q1439,P150,Q109317
Q1439,P5125,Q7112483
Q1439,P208,Q3112637
Q1439,P457,Q196177
Q1439,P209,Q3694683
Q1439,P209,Q3694688
Q1439,P361,Q578170
Q1439,P1830,Q3899999
Q1439,P1830,Q6484777
Q1439,P1830,Q7169266
Q1439,P2238,Q829683
Q1439,P1365,Q170588
Q1439,P2936,Q3083213
Q1439,P2936,Q1815020
Q1439,P2936,Q1185127
Q1439,P2936,Q35162
Q1439,P2936,Q20162127
Q1439,P7867,Q8845247
Q1439,P1343,Q4532138
Q1439,P418,Q1479068
Q1439,P8402,Q97146962
Q410840,P31,Q4167410
Q410840,P1889,Q37486848
Q410840,P460,Q1957190
Q15883891,P31,Q4167410
Q15883891,P1889,Q37461933
Q1277907,P31,Q4167410
Q1277907,P1889,Q37474016
Q347500,P31,Q4167410
Q418800,P31,Q4167410
Q418800,P1889,Q37215074
Q43229,P910,Q5613113
Q43229,P279,Q24229398
Q43229,P279,Q16334295
Q43229,P1963,P571
Q43229,P1963,P159
Q43229,P1963,P856
Q43229,P1963,P1454
Q43229,P1963,P355
Q43229,P1963,P749
Q43229,P1963,P169
Q43229,P1963,P112
Q43229,P1963,P740
Q43229,P1963,P1278
Q43229,P1963,P154
Q43229,P1963,P463
Q43229,P1963,P527
Q43229,P1963,P1128
Q43229,P1963,P1830
Q43229,P1963,P17
Q43229,P1963,P2541
Q43229,P1963,P1705
Q43229,P1963,P2391
Q43229,P1963,P213
Q43229,P1963,P3500
Q43229,P1963,P1056
Q43229,P1963,P452
Q43229,P1963,P807
Q43229,P1963,P1297
Q43229,P1963,P1320
Q43229,P1963,P1789
Q43229,P1963,P1961
Q43229,P1963,P1546
Q43229,P1963,P1616
Q43229,P1963,P1662
Q43229,P1963,P2088
Q43229,P1963,P2189
Q43229,P1963,P2657
Q43229,P1963,P2740
Q43229,P1963,P2813
Q43229,P1963,P3163
Q43229,P1963,P3215
Q43229,P1963,P3220
Q43229,P1963,P3273
Q43229,P1963,P2388
Q43229,P1963,P3393
Q43229,P1963,P3534
Q43229,P1963,P3549
Q43229,P1963,P3642
Q43229,P1963,P3797
Q43229,P1963,P3914
Q43229,P1963,P4090
Q43229,P1963,P131
Q43229,P1963,P2900
Q43229,P1963,P1329
Q43229,P1963,P4290
Q43229,P1424,Q6190581
Q43229,P1424,Q57971242
Q43229,P1424,Q26117813
Q43229,P1424,Q6688962
Q43229,P6186,Q8103926
Q43229,P1552,Q759524
Q43229,P1552,Q730573
Q43229,P1552,Q852998
Q43229,P1552,Q53281408
Q43229,P1552,Q19483216
Q43229,P1552,Q3535173
Q43229,P1552,Q17197366
Q43229,P1552,Q2727939
Q43229,P1552,Q1430172
Q43229,P1552,Q25048163
Q43229,P1552,Q1937189
Q43229,P1552,Q3738275
Q43229,P1552,Q7102013
Q43229,P1687,P1268
Q43229,P527,Q10756188
Q43229,P1889,Q36993249
Q1411242,P910,Q6328058
Q1411242,P461,Q157811
Q1411242,P279,Q1299714
Q1411242,P279,Q31172650
Q1411242,P1889,Q33057493
Q7249430,P31,Q215380
Q7249430,P495,Q30
Q7249430,P136,Q83270
Q7249430,P527,Q1386922
Q7249430,P527,Q2477913
Q7249430,P527,Q6620506
Q7249430,P527,Q5386530
Q2202182,P31,Q4167410
Q2202182,P1889,Q37554136
Q367026,P31,Q4167410
Q367026,P1889,Q21491634
Q367026,P460,Q16862524
Q5135431,P31,Q4167410
Q523061,P31,Q4167410
Q523061,P1889,Q20962502
Q340383,P31,Q4167410
Q340383,P1889,Q37476726
Q188904,P17,Q912
Q188904,P131,Q332392
Q188904,P190,Q22640
Q188904,P190,Q484678
Q188904,P910,Q13396444
Q188904,P31,Q1758856
Q188904,P1464,Q18664603
Q188904,P1376,Q202687
Q188904,P1792,Q8734458
Q188904,P421,Q30192
Q188904,P1889,Q1171
Q19689241,P31,Q4167410
Q12823105,P279,Q180516
Q12823105,P279,Q628858
Q12823105,P361,Q43229
Q12823105,P910,Q4317
Q12823105,P1424,Q18619444
Q12823105,P1343,Q5217764
Q12823105,P1889,Q11255
Q240673,P279,Q1499548
Q240673,P361,Q159810
Q240673,P31,Q151885
Q240673,P910,Q7416774
Q240673,P1687,P2130
Q240673,P461,Q2383321
Q304157,P31,Q4167410
Q224772,P31,Q4167410
Q224772,P460,Q226578
Q224772,P460,Q542098
Q224772,P460,Q1472790
Q224772,P460,Q395360
Q224772,P460,Q427725
Q11681054,P31,Q4167410
Q41263,P279,Q43015
Q41263,P279,Q1416547
Q41263,P910,Q7205760
Q41263,P1343,Q2657718
Q41263,P1687,P2769
Q41263,P1552,Q605095
Q599151,P279,Q212238
Q599151,P1889,Q3130384
Q599151,P460,Q61022630
Q599151,P1343,Q20078554
Q599151,P910,Q17315175
Q599151,P31,Q4164871
Q599151,P31,Q12737077
Q130879,P31,Q192283
Q130879,P910,Q8659867
Q130879,P159,Q84
Q130879,P112,Q71014
Q130879,P749,Q1141267
Q130879,P17,Q145
Q130879,P355,Q23307695
Q130879,P1454,Q5225895
Q130879,P127,Q1141267
Q130879,P452,Q25245117
Q130879,P169,Q1673537
Q130879,P1889,Q7317630
Q130879,P1830,Q3049067
Q130879,P6379,Q188740
Q130879,P1344,Q65118648
Q4372167,P1889,Q1437684
Q4372167,P279,Q29349307
Q4372167,P279,Q28816538
Q865588,P279,Q16334295
Q865588,P279,Q1752346
Q865588,P910,Q7020080
Q865588,P1889,Q12008699
Q865588,P1056,Q88802020
Q865588,P460,Q55657615
Q768396,P31,Q4167410
Q252022,P31,Q4167410
Q414315,P31,Q4167410
Q414315,P1889,Q36922925
Q253338,P31,Q4167410
Q411842,P31,Q4167410
Q411842,P1889,Q20759448
Q411842,P1889,Q28296
Q22656,P279,Q15727343
Q22656,P279,Q12748
Q22656,P910,Q6572327
Q22656,P31,Q2424752
Q22656,P31,Q889659
Q22656,P1343,Q602358
Q22656,P1343,Q19180675
Q22656,P1343,Q4114391
Q22656,P1343,Q30059240
Q22656,P1343,Q19190511
Q22656,P1343,Q602358
Q22656,P2959,Q28973466
Q22656,P527,Q39558
Q22656,P527,Q898983
Q22656,P527,Q76904
Q22656,P527,Q38423
Q22656,P527,Q583582
Q22656,P527,Q177540
Q22656,P460,Q3997908
Q1692143,P31,Q4167410
Q1692143,P1889,Q37206910
Q11024,P279,Q921513
Q11024,P279,Q6031064
Q11024,P910,Q1458498
Q11024,P910,Q8040748
Q11024,P527,Q1066689
Q11024,P1535,Q17502905
Q11024,P31,Q1413287
Q11024,P1424,Q22747357
Q11024,P5008,Q5460604
Q11024,P5125,Q7112587
Q11024,P2579,Q14623843
Q11024,P2579,Q59163546
Q11024,P2579,Q97008347
Q11024,P1552,Q340169
Q11024,P1552,Q38786485
Q7795,P31,Q484652
Q7795,P31,Q431603
Q7795,P31,Q245065
Q7795,P910,Q6983427
Q7795,P740,Q1530
Q7795,P159,Q267329
Q7795,P159,Q1741
Q7795,P163,Q9260349
Q7795,P5008,Q5460604
Q7795,P1830,Q2046973
Q7795,P37,Q1860
Q7795,P1056,Q22656
Q7795,P3975,Q24286956
Q7795,P17,Q1072012
Q7795,P452,Q862571
Q6807738,P31,Q4167410
Q663143,P31,Q4167410
Q663143,P1889,Q2897903
Q663143,P1889,Q20664838
Q663143,P1889,Q20664839
Q342425,P31,Q4167410
Q5070802,P910,Q9880092
Q5070802,P279,Q2141565
Q5070802,P1889,Q1312246
Q730920,P910,Q7216270
Q730920,P279,Q61788060
Q730920,P279,Q170658
Q730920,P1542,Q21075690
Q730920,P828,Q621184
Q730920,P361,Q77468620
Q730920,P1552,Q4156986
Q16502,P910,Q7386634
Q16502,P31,Q151885
Q16502,P1151,Q18672717
Q16502,P460,Q2
Q16502,P279,Q488383
Q16502,P1889,Q19453698
Q16502,P6254,L5203
Q16502,P6254,L202883
Q16502,P1343,Q1768721
Q1247982,P31,Q4167410
Q278818,P2079,Q3816735
Q278818,P279,Q20932605
Q278818,P527,Q927202
Q5565817,P31,Q4167410
Q5565817,P1889,Q56244980
Q5565817,P1889,Q45747809
Q437587,P31,Q4167410
Q970793,P31,Q4167410
Q235028,P31,Q4167410
Q235028,P460,Q9072310
Q235028,P1889,Q10666489
Q235028,P1889,Q37206770
Q1308239,P425,Q601401
Q1308239,P31,Q4897819
Q1308239,P31,Q28640
Q1308239,P279,Q215627
Q1308239,P2868,Q1148747
Q1308239,P1889,Q1968442
Q1124733,P279,Q35140
Q2042052,P31,Q4167410
Q2042052,P1889,Q1150771
Q2042052,P1889,Q17148708
Q1624316,P31,Q4167410
Q1624316,P1889,Q37551801
Q298274,P31,Q4167410
Q298274,P1889,Q3992193
Q298274,P1889,Q96745898
Q298274,P1889,Q9358999
Q321839,P361,Q4394526
Q321839,P361,Q661518
Q321839,P279,Q2006324
Q321839,P31,Q16874643
Q321839,P1889,Q2006324
Q321839,P910,Q8226576
Q133279,P31,Q17781690
Q133279,P1343,Q19558994
Q133279,P1343,Q602358
Q133279,P2959,Q22828733
Q133279,P654,Q16938807
Q133279,P461,Q9645
Q133279,P910,Q17420457
Q133279,P527,Q774933
Q133279,P361,Q160695
Q133279,P279,Q66596064
Q133279,P279,Q68345931
Q1156854,P910,Q6277256
Q1156854,P279,Q211364
Q1156854,P279,Q17537576
Q1156854,P1889,Q7163
Q1156854,P31,Q1371819
Q1156854,P1552,Q96251375
Q178651,P910,Q8552003
Q178651,P279,Q3030248
Q178651,P279,Q15621286
Q178651,P1151,Q28555919
Q178651,P31,Q483394
Q685817,P31,Q11424
Q685817,P57,Q25191
Q685817,P161,Q1619100
Q685817,P161,Q331638
Q685817,P161,Q242951
Q685817,P161,Q12858652
Q685817,P161,Q1313592
Q685817,P161,Q29051751
Q685817,P364,Q1860
Q685817,P162,Q242951
Q685817,P162,Q1313592
Q685817,P162,Q25191
Q685817,P272,Q984047
Q685817,P58,Q25191
Q685817,P495,Q145
Q685817,P136,Q2421031
Q685817,P136,Q959790
Q685817,P136,Q2484376
Q685817,P136,Q130232
Q685817,P840,Q84
Q685817,P86,Q331638
Q685817,P344,Q25191
Q685817,P462,Q838368
Q685817,P750,Q15622197
Q685817,P2747,Q23830578
Q685817,P3306,Q27253947
Q685817,P1981,Q20644797
Q685817,P1552,Q45172088
Q685817,P1040,Q29051860
Q685817,P1040,Q25191
Q253054,P31,Q4167410
Q5421955,P279,Q8502
Q5421955,P279,Q54050
Q5421955,P460,Q28026737
Q5421955,P910,Q10257999
Q10289,P279,Q987767
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q10289,P1343,Q4114391
Q10289,P1343,Q602358
Q10289,P910,Q9932271
Q4781747,P31,Q4167410
Q4781747,P1889,Q29526855
Q7231827,P31,Q4167410
Q55989,P910,Q6929265
Q55989,P31,Q15729598
Q55989,P279,Q1144312
Q1378829,P1343,Q3181656
Q347815,P31,Q4167410
Q347815,P1889,Q16869672
Q347815,P460,Q9210706
Q42848,P910,Q6641340
Q42848,P1889,Q9081
Q42848,P101,Q15088675
Q42848,P279,Q11028
Q42848,P361,Q59138835
Q42848,P1552,Q190087
Q42848,P1552,Q5227257
Q358500,P31,Q4167410
Q358500,P1889,Q16879919
Q358500,P1889,Q1754274
Q7445771,P31,Q4167410
Q7445771,P1889,Q37279828
Q3244349,P31,Q38672
Q408711,P31,Q4167410
Q408711,P1889,Q16869468
Q227388,P31,Q4167410
Q227388,P1889,Q37160358
Q5410500,P31,Q54989186
Q5410500,P31,Q1147007
Q5410500,P461,Q16547842
Q5410500,P461,Q34302
Q5410500,P279,Q34394
Q5410500,P2579,Q34178
Q5410500,P2579,Q368498
Q5410500,P3095,Q17573152
Q5410500,P1441,Q2385
Q5410500,P910,Q7216536
Q5410500,P1889,Q1002689
Q5879690,P31,Q4167410
Q5879690,P1889,Q16870835
Q346786,P31,Q4167410
Q346786,P460,Q9033387
Q346786,P1889,Q37306629
Q403599,P31,Q4167410
Q403599,P1889,Q22678618
Q403599,P1889,Q37440450
Q237492,P31,Q4167410
Q237492,P1889,Q27358994
Q344867,P31,Q4167410
Q344867,P1889,Q37001495
Q207919,P31,Q4167410
Q207919,P1889,Q19810518
Q207919,P1889,Q27490461
Q207919,P1889,Q686223
Q207919,P1889,Q2233716
Q207919,P1889,Q15283218
Q207919,P1889,Q17008106
Q207919,P1889,Q3447118
Q207919,P1889,Q10910874
Q207919,P1889,Q11983876
Q207919,P1889,Q13588410
Q207919,P1889,Q770891
Q207919,P1889,Q19012407
Q207919,P460,Q254459
Q207919,P460,Q20531965
Q253054,P31,Q4167410
Q1436130,P279,Q834028
Q1436130,P2670,Q2461178
Q1436130,P2670,Q607569
Q1436130,P2670,Q987767
Q1436130,P366,Q101017
Q22687,P279,Q1416431
Q22687,P279,Q730038
Q22687,P279,Q6881511
Q22687,P279,Q5260792
Q22687,P910,Q7393030
Q22687,P1343,Q19180675
Q22687,P1343,Q602358
Q22687,P1963,P2627
Q22687,P1424,Q10584970
Q22687,P366,Q837171
Q22687,P461,Q1291453
Q22687,P2283,Q18761864
Q22687,P1889,Q18761864
Q22687,P7084,Q9442603
Q315796,P460,Q1580236
Q315796,P460,Q488159
Q315796,P460,Q5764991
Q315796,P460,Q6850261
Q315796,P910,Q8703908
Q315796,P31,Q4271324
Q315796,P31,Q5464477
Q315796,P31,Q4686758
Q315796,P31,Q717040
Q315796,P31,Q3658341
Q315796,P31,Q15773347
Q315796,P31,Q1114461
Q315796,P31,Q15711870
Q315796,P21,Q6581097
Q315796,P138,Q44269
Q315796,P138,Q5764991
Q315796,P1441,Q27574320
Q315796,P1441,Q1171651
Q315796,P1441,Q1708277
Q315796,P1441,Q14920548
Q315796,P1441,Q686572
Q315796,P1441,Q28221752
Q315796,P1441,Q1704645
Q315796,P1441,Q4180222
Q315796,P1441,Q4375085
Q315796,P1441,Q7271157
Q315796,P1441,Q1250364
Q315796,P1441,Q7763656
Q315796,P1441,Q3809843
Q315796,P1441,Q328442
Q315796,P1441,Q20524786
Q315796,P175,Q618352
Q315796,P175,Q42337567
Q315796,P175,Q6175537
Q315796,P941,Q44269
Q315796,P941,Q1580236
Q315796,P941,Q5764991
Q315796,P26,Q2152981
Q315796,P551,Q25409136
Q315796,P40,Q7419355
Q315796,P106,Q2310380
Q315796,P1343,Q98518148
Q315796,P1299,Q20524786
Q10494269,P910,Q6794727
Q10494269,P279,Q1400881
Q10494269,P279,Q27096235
Q3230,P527,Q40631
Q3230,P527,Q108376
Q3230,P527,Q162219
Q3230,P527,Q1621662
Q3230,P527,Q486613
Q3230,P527,Q205397
Q3230,P527,Q757229
Q3230,P527,Q186433
Q3230,P361,Q2
Q3230,P910,Q6191468
Q3230,P31,Q8104
Q3230,P31,Q2627400
Q3230,P31,Q241284
Q3230,P1424,Q5931320
Q3230,P2579,Q25261
Q3230,P2579,Q46255
Q3230,P376,Q2
Q3230,P186,Q627
Q3230,P186,Q629
Q3230,P186,Q696
Q3230,P186,Q1997
Q3230,P186,Q654
Q3230,P186,Q560
Q3230,P186,Q37129
Q3230,P186,Q888
Q217983,P31,Q4167410
Q217983,P1889,Q1526838
Q217983,P1889,Q23039002
Q217983,P1889,Q19819759
Q1184933,P31,Q4167410
Q1184933,P1889,Q15059449
Q7922640,P31,Q4167410
Q342425,P31,Q4167410
Q779859,P31,Q4167410
Q779859,P1889,Q16798631
Q779859,P460,Q4338078
Q775060,P910,Q7214325
Q775060,P166,Q838121
Q775060,P166,Q1789030
Q775060,P159,Q605472
Q775060,P749,Q319642
Q775060,P31,Q4830453
Q775060,P31,Q6881511
Q775060,P31,Q64027599
Q775060,P740,Q128282
Q775060,P17,Q30
Q775060,P127,Q319642
Q775060,P112,Q6286737
Q775060,P112,Q7964289
Q775060,P112,Q4795242
Q775060,P1454,Q783794
Q775060,P1056,Q22656
Q775060,P1056,Q40858
Q775060,P1056,Q1059843
Q775060,P452,Q862571
Q775060,P1830,Q2016430
Q178506,P361,Q14290846
Q178506,P31,Q1302471
Q178506,P111,Q39297
Q178506,P1889,Q89187604
Q178506,P1889,Q32751296
Q474704,P31,Q4167410
Q5413454,P31,Q4830453
Q5413454,P159,Q1757
Q5413454,P17,Q33
Q5413454,P1454,Q333920
Q5413454,P452,Q43015
Q121,P138,Q1048
Q121,P138,Q336989
Q121,P138,Q44281
Q121,P138,Q3142
Q121,P155,Q120
Q121,P156,Q122
Q121,P279,Q18602249
Q121,P910,Q5460716
Q121,P527,Q2700
Q121,P527,Q2697
Q121,P527,Q2699
Q121,P527,Q2698
Q121,P527,Q2696
Q121,P527,Q2695
Q121,P527,Q2694
Q121,P527,Q2692
Q121,P527,Q2690
Q121,P527,Q2689
Q121,P527,Q2701
Q121,P527,Q2688
Q121,P527,Q2687
Q121,P527,Q2691
