entity1,relation,entity2
Q81938,P2176,Q419608
Q81938,P2176,Q58713
Q81938,P2176,Q418361
Q81938,P2176,Q411456
Q81938,P2176,Q303646
Q81938,P2176,Q174259
Q81938,P2176,Q61387
Q81938,P2176,Q27262770
Q81938,P2176,Q27292429
Q81938,P2176,Q421259
Q81938,P2176,Q5002339
Q81938,P2176,Q1240076
Q81938,P2176,Q174723
Q81938,P2176,Q7845153
Q81938,P2176,Q55434
Q81938,P2176,Q417603
Q81938,P2176,Q423000
Q81938,P2176,Q20817210
Q81938,P2176,Q2823284
Q81938,P2176,Q409133
Q81938,P2176,Q202218
Q81938,P2176,Q27107089
Q81938,P461,Q208195
Q81938,P1424,Q19798602
Q81938,P1995,Q83042
Q81938,P1995,Q3259956
Q81938,P1995,Q615057
Q81938,P1995,Q2861470
Q81938,P1995,Q29483
Q99975991,P31,Q4167410
Q48282,P279,Q11448873
Q48282,P910,Q7044373
Q48282,P31,Q12737077
Q48282,P31,Q16334295
Q48282,P31,Q874405
Q48282,P1687,P3299
Q48282,P1687,P802
Q48282,P1687,P2196
Q48282,P461,Q37226
Q226756,P31,Q4167410
Q233846,P31,Q4167410
Q442627,P31,Q4167410
Q891347,P17,Q34
Q891347,P131,Q430780
Q891347,P31,Q12813115
Q891347,P421,Q6655
Q891347,P421,Q6723
Q15328,P1889,Q18180969
Q15328,P279,Q1751850
Q15328,P527,Q192234
Q15328,P527,Q4410572
Q15328,P527,Q209871
Q15328,P1382,Q313600
Q15328,P1382,Q313614
Q15328,P1424,Q5913742
Q15328,P910,Q7216063
Q15328,P1963,P2033
Q405718,P31,Q4167410
Q405718,P1889,Q28842058
Q405718,P1889,Q37466781
Q40050,P279,Q11435
Q40050,P279,Q2095
Q40050,P910,Q6543743
Q40050,P1424,Q6288622
Q40050,P31,Q19861951
Q40050,P1535,Q876776
Q40050,P1343,Q2041543
Q741306,P31,Q4167410
Q741306,P1889,Q741332
Q28813,P279,Q19
Q28813,P279,Q170028
Q28813,P279,Q83267
Q28813,P279,Q78908682
Q28813,P279,Q15734480
Q28813,P279,Q1772449
Q28813,P910,Q5634760
Q28813,P1343,Q2041543
Q28813,P1343,Q19190511
Q28813,P460,Q41548574
Q28813,P1889,Q905644
Q28813,P3095,Q14948222
Q28813,P1382,Q483677
Q28813,P1424,Q22719725
Q28813,P1001,Q188
Q28813,P31,Q20820018
Q35758,P279,Q28728771
Q35758,P910,Q5550631
Q35758,P527,Q28729648
Q35758,P3113,Q28728673
Q35758,P361,Q221392
Q35758,P1552,Q11423
Q35758,P1552,Q29539
Q35758,P1552,Q11466
Q35758,P1552,Q11430
Q191609,P461,Q3000869
Q191609,P361,Q7366
Q191609,P1343,Q2657718
Q191609,P1343,Q602358
Q191609,P31,Q20202269
Q191609,P279,Q2115663
Q191609,P1552,Q18699055
Q191609,P136,Q8341
Q191609,P1889,Q1075277
Q191609,P1889,Q1093232
Q7578285,P31,Q4167410
Q2353244,P31,Q4167410
Q2353244,P1889,Q16883898
Q15098235,P1889,Q2021163
Q15098235,P1382,Q481609
Q15098235,P1382,Q20888800
Q15098235,P31,Q2135465
Q15098235,P31,Q33104279
Q7455527,P31,Q4167410
Q170544,P279,Q7493941
Q170544,P910,Q9103996
Q170544,P156,Q3338943
Q170544,P1343,Q2657718
Q170544,P1343,Q20078554
Q170544,P366,Q49389
Q170544,P1889,Q32451617
Q37260,P279,Q11024
Q37260,P279,Q974688
Q37260,P910,Q7014659
Q37260,P366,Q11024
Q37260,P1535,Q5
Q37260,P1535,Q1264681
Q37260,P1552,Q12055124
Q37260,P1552,Q2243831
Q37260,P1151,Q11056665
Q37260,P1889,Q10926511
Q37260,P1889,Q11499915
Q37260,P1889,Q60527758
Q37260,P3095,Q36180
Q37260,P2283,Q3327760
Q37260,P2283,Q121916
Q37260,P1269,Q1340267
Q37260,P2579,Q181260
Q37260,P2579,Q185133
Q37260,P527,Q4537333
Q37260,P527,Q378408
Q37260,P527,Q1786161
Q344272,P31,Q4167410
Q344272,P1889,Q19688886
Q344272,P1889,Q19688887
Q224246,P31,Q4167410
Q224246,P1889,Q16872194
Q11190,P910,Q4095812
Q11190,P279,Q843601
Q11190,P31,Q843601
Q11190,P31,Q2267705
Q11190,P31,Q11862829
Q11190,P31,Q627436
Q11190,P1343,Q4173137
Q11190,P1343,Q19180675
Q11190,P1343,Q602358
Q11190,P1343,Q867541
Q11190,P1343,Q2041543
Q11190,P1343,Q602358
Q11190,P1343,Q1768721
Q11190,P1151,Q10631989
Q11190,P3095,Q39631
Q11190,P1424,Q7252016
Q11190,P1424,Q10965716
Q11190,P1889,Q12140
Q11190,P1889,Q81058
Q11190,P1889,Q4095812
Q11190,P5008,Q5460604
Q11190,P5125,Q7112684
Q11190,P2184,Q380274
Q11190,P452,Q15067276
Q11190,P1552,Q44476427
Q181600,P910,Q15285698
Q181600,P279,Q5
Q181600,P279,Q12722854
Q181600,P1552,Q2057971
Q181600,P1687,P3205
Q181600,P1343,Q2041543
Q181600,P1382,Q6817461
Q181600,P31,Q3505845
Q181600,P1889,Q15304496
Q150839,P910,Q8699688
Q150839,P105,Q34740
Q150839,P171,Q380136
Q150839,P31,Q16521
Q150839,P2597,Q632006
Q150839,P138,Q36599482
Q150839,P427,Q62897310
Q98539357,P31,Q4167410
Q98539357,P460,Q1919654
Q98539357,P460,Q1474278
Q98539357,P460,Q98539364
Q98539357,P460,Q1532612
Q98539357,P460,Q98539417
Q98539357,P460,Q3989864
Q98539357,P1889,Q98539351
Q98539357,P1889,Q7925609
Q98539357,P1889,Q98539461
Q11267285,P31,Q4167410
Q11267285,P1889,Q37470582
Q34508,P279,Q1209283
Q34508,P279,Q10301427
Q34508,P279,Q2431196
Q34508,P910,Q8218848
Q34508,P31,Q1209283
Q34508,P1687,P10
Q34508,P1889,Q98069877
Q240845,P31,Q4167410
Q240845,P1889,Q18324383
Q240845,P1889,Q28943945
Q240845,P1889,Q25378256
Q240845,P1889,Q64768940
Q240845,P1889,Q84140034
Q240845,P460,Q331569
Q240845,P460,Q421633
Q224038,P31,Q4167410
Q224038,P1889,Q18177320
Q346996,P31,Q4167410
Q346996,P460,Q1455510
Q346996,P460,Q20531580
Q346996,P460,Q3088405
Q1451745,P31,Q4167410
Q1451745,P460,Q2737864
Q1451745,P460,Q1207075
Q1451745,P460,Q77441126
Q1451745,P460,Q11784896
Q1451745,P1889,Q37211343
Q1451745,P1889,Q98963208
Q733021,P31,Q4167410
Q733021,P1889,Q827311
Q733021,P1889,Q27235644
Q733021,P460,Q100320946
Q733021,P460,Q15907355
Q733021,P460,Q297497
Q733021,P460,Q2088336
Q7205095,P279,Q34379
Q2084900,P31,Q4830453
Q2084900,P159,Q3595678
Q2084900,P159,Q59218
Q2084900,P749,Q4034686
Q2084900,P1056,Q22645
Q2084900,P1424,Q14402904
Q2084900,P17,Q148
Q2084900,P452,Q581105
Q2084900,P355,Q16499972
Q2084900,P463,Q1361045
Q2084900,P463,Q67904121
Q2084900,P169,Q96695209
Q2084900,P1454,Q167037
Q351948,P31,Q4167410
Q351948,P1889,Q16871457
Q557880,P425,Q4290
Q557880,P910,Q7160316
Q557880,P31,Q12737077
Q557880,P279,Q43845
Q557880,P1687,P1951
Q64221206,P31,Q4167410
Q64221206,P460,Q250233
Q64221206,P460,Q64221189
Q64221206,P460,Q64221212
Q7441604,P31,Q4167410
Q7441604,P1889,Q37072438
Q56243680,P31,Q101352
Q56243680,P1889,Q1773162
Q1072,P279,Q24060765
Q1072,P361,Q11068
Q1072,P910,Q6138842
Q1072,P1343,Q19558994
Q1072,P2286,Q429285
Q1072,P2286,Q744391
Q1072,P2289,Q736995
Q1072,P927,Q994554
Q1072,P2789,Q9655
Q1072,P2789,Q9609
Q1072,P527,Q3368336
Q1072,P527,Q84133
Q1072,P703,Q729
Q1072,P4733,Q967103
Q1072,P366,Q82468078
Q1072,P4843,Q14819288
Q1072,P5008,Q5460604
Q1072,P2579,Q10379
Q1072,P31,Q4936952
Q1072,P1889,Q2419844
Q7112160,P31,Q4167410
Q8054,P279,Q422649
Q8054,P279,Q181394
Q8054,P279,Q424689
Q8054,P279,Q145273
Q8054,P279,Q66560214
Q8054,P910,Q7204727
Q8054,P527,Q8066
Q8054,P527,Q33293
Q8054,P1424,Q6269469
Q8054,P1424,Q52493
Q8054,P1963,P352
Q8054,P1963,P637
Q8054,P1963,P681
Q8054,P1963,P680
Q8054,P1963,P682
Q8054,P1963,P705
Q8054,P1963,P128
Q8054,P828,Q38594761
Q8054,P31,Q17339814
Q8054,P31,Q24017414
Q8054,P1687,P705
Q8054,P5008,Q5460604
Q8054,P1889,Q172847
Q8054,P702,Q20747295
Q8054,P1343,Q19180675
Q8054,P1343,Q602358
Q8054,P361,Q22252481
Q8054,P361,Q56058200
Q8054,P361,Q56058201
Q8054,P361,Q56058202
Q8054,P361,Q56058203
Q8054,P361,Q56058204
Q8054,P361,Q56058205
Q8054,P361,Q14912137
Q8054,P361,Q22290846
Q8054,P361,Q22289142
Q8054,P361,Q22289146
Q8054,P361,Q27948964
Q8054,P361,Q27948963
Q8054,P361,Q24480048
Q8054,P361,Q22291013
Q8054,P361,Q24486086
Q8054,P361,Q26252193
Q8054,P361,Q26252194
Q8054,P361,Q21106243
Q8054,P361,Q22282565
Q8054,P361,Q417662
Q8054,P1552,Q735188
Q8054,P1552,Q899763
Q8054,P1552,Q904984
Q8054,P1552,Q898483
Q8054,P1552,Q898529
Q8054,P1552,Q17156992
Q129238,P279,Q4830453
Q129238,P279,Q6881511
Q129238,P910,Q29790392
Q2875978,P31,Q177413
Q2875978,P1889,Q27344388
Q448254,P31,Q4167410
Q735,P1151,Q3918365
Q735,P279,Q1914636
Q735,P279,Q2018526
Q735,P279,Q184872
Q735,P279,Q3249551
Q735,P279,Q170658
Q735,P361,Q11042
Q735,P910,Q4104783
Q735,P2184,Q50641
Q735,P1343,Q2657718
Q735,P1343,Q2041543
Q735,P1343,Q4086271
Q735,P1343,Q19180675
Q735,P1343,Q1768721
Q735,P2959,Q22828630
Q735,P5008,Q5460604
Q735,P5008,Q24909800
Q735,P802,Q5674012
Q735,P2579,Q50637
Q735,P2579,Q62302889
Q735,P3095,Q483501
Q735,P31,Q4671286
Q735,P1552,Q1792379
Q735,P1552,Q1792644
Q735,P1552,Q56055944
Q431289,P279,Q16889133
Q431289,P279,Q167270
Q431289,P910,Q6450098
Q431289,P1963,P154
Q431289,P1963,P127
Q431289,P31,Q24017414
Q431289,P1687,P1716
Q174219,P279,Q214609
Q174219,P279,Q12041698
Q174219,P279,Q8148
Q174219,P910,Q6357829
Q174219,P366,Q1164991
Q174219,P366,Q3374341
Q174219,P1343,Q2657718
Q174219,P1343,Q602358
Q174219,P1889,Q3305213
Q174219,P527,Q161179
Q168432,P279,Q15688633
Q168432,P279,Q65088317
Q168432,P1343,Q1138524
Q168432,P1343,Q30059240
Q168432,P1343,Q63284758
Q168432,P31,Q15688633
Q168432,P527,Q50182669
Q168432,P527,Q4243098
Q168432,P910,Q7806874
Q283202,P279,Q39594
Q283202,P910,Q9036856
Q283202,P1343,Q2657718
Q283202,P1343,Q19180675
Q283202,P1343,Q602358
Q283202,P1889,Q44782
Q345264,P31,Q4167410
Q420125,P31,Q4167410
Q420125,P1889,Q35933114
Q6409430,P31,Q532
Q6409430,P17,Q794
Q6409430,P131,Q134228
Q240699,P31,Q4167410
Q1752317,P279,Q235356
Q1752317,P31,Q20820259
Q13414347,P31,Q4167410
Q13414347,P1889,Q37543308
Q61509,P279,Q79782
Q61509,P279,Q1914636
Q61509,P279,Q1190554
Q61509,P910,Q8894303
Q61509,P3095,Q22813352
Q61509,P5008,Q54439832
Q61509,P1424,Q14158821
Q61509,P1889,Q7590
Q4672359,P31,Q4167410
Q205961,P279,Q1347367
Q205961,P279,Q9081
Q205961,P910,Q7217367
Q205961,P1343,Q2657718
Q205961,P460,Q21663961
Q205961,P1889,Q21767554
Q1510102,P31,Q4167410
Q7857394,P31,Q41710
Q4503831,P910,Q15968322
Q4503831,P460,Q198942
Q4503831,P1542,Q16513426
Q4503831,P1687,P3712
Q4503831,P1889,Q6515020
Q4503831,P279,Q1789452
Q4503831,P279,Q706622
Q4503831,P1382,Q706622
Q899147,P31,Q4167410
Q7099459,P31,Q4167410
Q16881471,P31,Q4167410
Q1165347,P31,Q4167410
Q1165347,P1889,Q18686588
Q1165347,P1889,Q18689525
Q1165347,P1889,Q18689509
Q1165347,P1889,Q1459810
Q258098,P31,Q4167410
Q258098,P1889,Q37468204
Q258098,P460,Q64995210
Q12117,P279,Q2643145
Q12117,P279,Q2995529
Q12117,P910,Q7038205
Q12117,P1889,Q749997
Q12117,P5008,Q5460604
Q12117,P1343,Q1768721
Q5133663,P31,Q4167410
Q1173877,P31,Q4167410
Q7113679,P31,Q4167410
Q1564686,P31,Q4167410
Q1564686,P1889,Q37226657
Q42948,P279,Q811979
Q42948,P279,Q1058733
Q42948,P279,Q66098993
Q42948,P910,Q6912948
Q42948,P1479,Q16334295
Q42948,P1479,Q729
Q42948,P1479,Q25257
Q42948,P1479,Q165632
Q42948,P1479,Q4698318
Q42948,P1889,Q2547819
Q42948,P1343,Q1768721
Q623,P279,Q19753345
Q623,P279,Q19600
Q623,P910,Q7216558
Q623,P31,Q11344
Q623,P1343,Q2657718
Q623,P61,Q39607
Q623,P5008,Q5460604
Q623,P2959,Q57899690
Q623,P361,Q207712
Q623,P361,Q106693
Q623,P138,Q24489
Q242361,P31,Q4167410
Q242361,P1889,Q36868234
Q96389934,P31,Q4167410
Q4035605,P31,Q2088357
Q4035605,P910,Q9413436
Q4035605,P740,Q649
Q4035605,P136,Q11401
Q4035605,P136,Q3785732
Q4035605,P17,Q159
Q4035605,P527,Q3179330
Q4035605,P527,Q4049618
Q4035605,P527,Q4383074
Q346986,P31,Q4167410
Q346986,P1889,Q37482280
Q9887,P156,Q14382
Q9887,P31,Q19793459
Q9887,P361,Q8216
Q9887,P144,Q9099112
Q9887,P1343,Q2041543
Q9887,P1343,Q602358
Q9887,P1343,Q19180675
Q9887,P1343,Q4086271
Q9887,P1889,Q652798
Q9887,P1889,Q16330
Q9887,P1889,Q9659
Q9887,P910,Q86105516
Q243538,P31,Q4167410
Q243538,P1889,Q29838007
Q2308461,P106,Q82955
Q2308461,P106,Q1930187
Q2308461,P106,Q1476215
Q2308461,P106,Q36180
Q2308461,P106,Q28389
Q2308461,P106,Q15980158
Q2308461,P102,Q192821
Q2308461,P27,Q142
Q2308461,P31,Q5
Q2308461,P19,Q84
Q2308461,P20,Q90
Q2308461,P735,Q1605665
Q2308461,P1412,Q150
Q2308461,P607,Q200790
Q2308461,P103,Q150
Q2308461,P1343,Q17378135
Q2308461,P1343,Q67311526
Q2308461,P108,Q1137404
Q2308461,P40,Q3174523
Q2308461,P26,Q47356321
Q2308461,P485,Q19606450
Q2308461,P39,Q589298
Q2308461,P21,Q6581097
Q4821052,P31,Q5
Q4821052,P19,Q2865
Q4821052,P1050,Q11081
Q4821052,P21,Q6581072
Q4821052,P735,Q28053272
Q4821052,P27,Q183
Q4821052,P20,Q1794
Q4821052,P509,Q183134
Q354906,P31,Q4167410
Q354906,P460,Q41500043
Q192628,P910,Q7134135
Q192628,P279,Q10990
Q192628,P1582,Q830
Q192628,P1889,Q18493000
Q192628,P1343,Q1970746
Q1123399,P31,Q4830453
Q1123399,P910,Q8408125
Q1123399,P414,Q13677
Q1123399,P159,Q43199
Q1123399,P361,Q242345
Q1123399,P169,Q32369093
Q1123399,P452,Q540912
Q1123399,P1454,Q891723
Q448874,P31,Q4167410
Q1200733,P461,Q4290
Q1200733,P361,Q2294553
Q1200733,P279,Q1190554
Q219343,P31,Q4167410
Q3504319,P31,Q5
Q3504319,P21,Q6581097
Q3504319,P140,Q9089
Q3504319,P106,Q36180
Q52205731,P31,Q4167410
Q34679,P279,Q1155083
Q34679,P279,Q3300024
Q34679,P279,Q12372934
Q34679,P279,Q2259909
Q34679,P910,Q8703087
Q34679,P1343,Q2657718
Q34679,P1343,Q2041543
Q34679,P1343,Q1768721
Q34679,P1889,Q14880308
Q34679,P166,Q1519491
Q483453,P279,Q811979
Q483453,P279,Q860861
Q483453,P279,Q570116
Q483453,P279,Q2736507
Q483453,P910,Q8470360
Q483453,P737,Q19360716
Q483453,P1343,Q2657718
Q483453,P1343,Q1970746
Q483453,P1343,Q602358
Q483453,P1343,Q19180675
Q483453,P1889,Q43483
Q483453,P366,Q208195
Q483453,P366,Q747713
Q483453,P2670,Q2167111
Q483453,P2670,Q2383211
Q483453,P527,Q41554881
Q483453,P527,Q3253281
Q483453,P6104,Q59964603
Q163446,P910,Q7030809
Q163446,P279,Q47011175
Q163446,P1343,Q2657718
Q163446,P1343,Q602358
Q163446,P186,Q42329
Q163446,P527,Q28823
Q163446,P1441,Q337078
Q346448,P31,Q4167410
Q346448,P1889,Q1091558
Q187618,P31,Q4167410
Q187618,P1889,Q36961967
Q187618,P1889,Q50316425
Q237306,P31,Q4167410
Q1592947,P31,Q4167410
Q1592947,P1889,Q16870641
Q7932453,P31,Q101352
Q7932453,P1889,Q20760007
Q1459595,P31,Q4830453
Q1459595,P31,Q6881511
Q1459595,P112,Q1065894
Q1459595,P414,Q13677
Q1459595,P910,Q17420978
Q1459595,P159,Q60
Q1459595,P159,Q60
Q1459595,P740,Q60
Q1459595,P749,Q1411292
Q1459595,P749,Q6721705
Q1459595,P1454,Q891723
Q1459595,P1056,Q131207
Q1459595,P17,Q30
Q233765,P31,Q4167410
Q233765,P1889,Q14639707
Q233765,P460,Q26966281
Q2935,P279,Q830
Q2935,P279,Q1516282
Q2935,P279,Q12038335
Q2935,P1672,Q326900
Q2935,P1672,Q10498626
Q2935,P1672,Q1542282
Q2935,P1672,Q49951
Q2935,P1672,Q1722084
Q2935,P1672,Q957434
Q2935,P1672,Q64065384
Q2935,P31,Q55983715
Q8063,P279,Q3405827
Q8063,P910,Q9721612
Q8063,P1343,Q602358
Q8063,P1343,Q19180675
Q8063,P1343,Q1768721
Q8063,P461,Q36133
Q8063,P1424,Q10806631
Q8063,P5008,Q5460604
Q8063,P1552,Q1263816
Q8063,P1552,Q20826906
Q8063,P1552,Q256699
Q8063,P186,Q1519493
Q8063,P1889,Q1404150
Q21513170,P31,Q101352
Q21513170,P1889,Q1481944
Q21513170,P282,Q8229
Q214339,P910,Q9120339
Q214339,P279,Q4897819
Q214339,P1343,Q2657718
Q214339,P527,Q9332
Q214339,P527,Q2648051
Q133346,P279,Q216200
Q133346,P279,Q3241107
Q133346,P910,Q8085493
Q133346,P1343,Q21002838
Q133346,P1343,Q2657718
Q133346,P1343,Q2041543
Q133346,P1687,P47
Q133346,P1889,Q1355821
Q133346,P1889,Q1292279
Q133346,P1889,Q875399
Q133346,P1889,Q12413618
Q133346,P527,Q68124151
Q133346,P1151,Q64827278
Q133346,P7084,Q25319829
Q584,P974,Q1664
Q584,P974,Q1670
Q584,P974,Q1673
Q584,P974,Q153945
Q584,P974,Q152484
Q584,P974,Q504922
Q584,P974,Q1667
Q584,P974,Q153394
Q584,P974,Q103148
Q584,P974,Q708840
Q584,P974,Q1675
Q584,P974,Q151186
Q584,P974,Q153521
Q584,P974,Q153703
Q584,P974,Q168696
Q584,P974,Q188185
Q584,P974,Q220040
Q584,P974,Q1472524
Q584,P974,Q317758
Q584,P974,Q319634
Q584,P974,Q319649
Q584,P974,Q323387
Q584,P974,Q326366
Q584,P974,Q382574
Q584,P974,Q402647
Q584,P974,Q454116
Q584,P974,Q464556
Q584,P974,Q464823
Q584,P974,Q481320
Q584,P974,Q525014
Q584,P974,Q525148
Q584,P974,Q537966
Q584,P974,Q554419
Q584,P974,Q554442
Q584,P974,Q557105
Q584,P974,Q562295
Q584,P974,Q563698
Q584,P974,Q564144
Q584,P974,Q570612
Q584,P974,Q572072
Q584,P974,Q574477
Q584,P974,Q629218
Q584,P974,Q639374
Q584,P974,Q648282
Q584,P974,Q650359
Q584,P974,Q650433
Q584,P974,Q663562
Q584,P974,Q663762
Q584,P974,Q666946
Q584,P974,Q667412
Q584,P974,Q668472
Q584,P974,Q668852
Q584,P974,Q671083
Q584,P974,Q672886
Q584,P974,Q673824
Q584,P974,Q673896
Q584,P974,Q678064
Q584,P974,Q680765
Q584,P974,Q681992
Q584,P974,Q688107
Q584,P974,Q688454
Q584,P974,Q690780
Q584,P974,Q700083
Q584,P974,Q700081
Q584,P974,Q700095
Q584,P974,Q700099
Q584,P974,Q701645
Q584,P974,Q704771
Q584,P974,Q705057
Q584,P974,Q742563
Q584,P974,Q813635
Q584,P974,Q826237
Q584,P974,Q826508
Q584,P974,Q827244
Q584,P974,Q828615
Q584,P974,Q828675
Q584,P974,Q830770
Q584,P974,Q833024
Q584,P974,Q873782
Q584,P974,Q875510
Q584,P974,Q905730
Q584,P974,Q1001872
Q584,P974,Q1123121
Q584,P974,Q1209926
Q584,P974,Q1210086
Q584,P974,Q22931
Q584,P974,Q1263975
Q584,P974,Q1266694
Q584,P974,Q1329926
Q584,P974,Q1364077
Q584,P974,Q1372012
Q584,P974,Q1420296
Q584,P974,Q1434890
Q584,P974,Q1462580
Q584,P974,Q1471049
Q584,P974,Q1498939
Q584,P974,Q1533758
Q584,P974,Q1537249
Q584,P974,Q1551849
Q584,P974,Q1553893
Q584,P974,Q1598624
Q584,P974,Q1655779
Q584,P974,Q1670932
Q584,P974,Q1688735
Q584,P974,Q1728666
Q584,P974,Q1772513
Q584,P974,Q1772641
Q584,P974,Q1788597
Q584,P974,Q1793509
Q584,P974,Q1796265
Q584,P974,Q1910473
Q584,P974,Q1931191
Q584,P974,Q1996272
Q584,P974,Q2016398
Q584,P974,Q2253493
Q584,P974,Q2264533
Q584,P974,Q2350584
Q584,P974,Q2365042
Q584,P974,Q2500373
Q584,P974,Q2526317
Q584,P974,Q2543112
Q584,P974,Q2547751
Q584,P974,Q5573862
Q584,P974,Q15120055
Q584,P974,Q15134660
Q584,P974,Q15742041
Q584,P974,Q15106375
Q584,P974,Q19962389
Q584,P974,Q21000171
Q584,P974,Q18287117
Q584,P974,Q19299105
Q584,P974,Q26727445
Q584,P974,Q31033607
Q584,P974,Q5122
Q584,P974,Q14339
Q584,P974,Q14340
Q584,P974,Q22860
Q584,P31,Q573344
Q584,P31,Q1267889
Q584,P31,Q1009249
Q584,P30,Q46
Q584,P17,Q39
Q584,P17,Q40
Q584,P17,Q347
Q584,P17,Q183
Q584,P17,Q142
Q584,P17,Q55
Q584,P403,Q1693
Q584,P131,Q11925
Q584,P131,Q694
Q584,P131,Q12172
Q584,P131,Q12746
Q584,P131,Q11943
Q584,P131,Q11972
Q584,P131,Q12697
Q584,P131,Q12713
Q584,P131,Q12146
Q584,P131,Q1198
Q584,P131,Q1199
Q584,P131,Q985
Q584,P131,Q1200
Q584,P469,Q4127
Q584,P469,Q698586
Q584,P361,Q1434368
Q584,P361,Q1991225
Q584,P361,Q1991951
Q584,P361,Q3088984
Q584,P361,Q1991810
Q584,P361,Q1991486
Q584,P910,Q8450948
Q584,P1200,Q8464953
Q584,P885,Q690343
Q584,P1343,Q602358
Q584,P1343,Q19180675
Q584,P1343,Q30059240
Q584,P4614,Q1434368
Q584,P205,Q39
Q584,P205,Q347
Q584,P205,Q183
Q584,P205,Q55
Q584,P205,Q142
Q584,P5008,Q5460604
Q584,P5998,Q217818
Q584,P5998,Q216171
Q584,P5998,Q1152951
Q584,P1424,Q13415200
Q584,P2354,Q153111
Q584,P2354,Q1642536
Q584,P1889,Q21198444
Q584,P1889,Q658594
Q287593,P31,Q4167410
Q287593,P1889,Q16883922
Q297056,P31,Q4167410
Q297056,P1889,Q20748942
Q281921,P31,Q4167410
Q281921,P1889,Q19809242
Q281921,P460,Q3229846
Q281921,P460,Q1810043
Q157470,P31,Q151885
Q157470,P461,Q157165
Q157470,P1343,Q678259
Q157470,P279,Q3778211
Q157470,P279,Q155076
Q108174,P31,Q4167410
Q108174,P1889,Q37502006
Q223907,P31,Q169872
Q223907,P31,Q14864472
Q223907,P1995,Q83042
Q223907,P1995,Q7867
Q223907,P2176,Q413762
Q223907,P2176,Q420383
Q223907,P279,Q2608695
Q402870,P31,Q4167410
Q35872,P910,Q7073217
Q35872,P31,Q16103215
Q35872,P279,Q1229765
Q35872,P279,Q41321608
Q1113766,P31,Q4167410
Q1113766,P1889,Q37502426
Q4389919,P31,Q4167410
Q4389919,P1889,Q20727035
Q1757631,P31,Q4167410
Q1757631,P1889,Q11862752
Q5468197,P31,Q4167410
Q101072,P910,Q8367813
Q101072,P279,Q1200750
Q101072,P279,Q2684591
Q101072,P828,Q2063340
Q101072,P1343,Q602358
Q101072,P1343,Q19190511
Q5159367,P31,Q4167410
Q1259977,P279,Q27166344
Q1259977,P1343,Q63284758
Q1259977,P1343,Q4532138
Q414281,P31,Q4167410
Q414281,P1889,Q37530671
Q41803,P31,Q3647172
Q41803,P31,Q208469
Q41803,P31,Q82047053
Q41803,P361,Q26240
Q41803,P111,Q11423
Q41803,P279,Q42531880
Q41803,P1343,Q602358
Q6038182,P361,Q1969854
Q788331,P31,Q4167410
Q788331,P910,Q9893732
Q1374984,P31,Q640285
Q5562623,P31,Q4167410
Q7136418,P31,Q4167410
Q7136418,P1889,Q37229849
Q3565868,P279,Q350783
Q3565868,P279,Q4354683
Q3565868,P279,Q96622169
Q3565868,P910,Q6260003
Q3565868,P361,Q7590
Q3565868,P31,Q268592
Q3565868,P31,Q334166
Q3565868,P31,Q8187769
Q3565868,P1151,Q6889693
Q3565868,P121,Q22667
Q3565868,P1889,Q350783
Q3565868,P1889,Q22667
Q3565868,P2184,Q477862
Q3565868,P1343,Q602358
Q3565868,P1343,Q4114391
Q3565868,P1343,Q602358
Q3565868,P1343,Q602358
Q3565868,P1343,Q19180675
Q3565868,P5125,Q7112713
Q224058,P31,Q4167410
Q224058,P1343,Q2041543
Q224058,P910,Q9737643
Q577395,P31,Q4167410
Q7801616,P31,Q4167410
Q462088,P31,Q4167410
Q462088,P1889,Q37245325
Q14865097,P31,Q4167410
Q14865097,P1889,Q3427307
Q415898,P31,Q4167410
Q21448897,P31,Q101352
Q21448897,P1889,Q411788
Q21448897,P282,Q8229
Q21448897,P407,Q1860
Q21448897,P407,Q809
Q21448897,P460,Q1283321
Q21448897,P460,Q21506876
Q21448897,P460,Q21488827
Q122508,P910,Q10008133
Q122508,P1343,Q2657718
Q122508,P1343,Q1970746
Q122508,P1343,Q602358
Q122508,P1343,Q19180675
Q122508,P1343,Q20078554
Q122508,P31,Q1293220
Q122508,P1880,Q843816
Q11035,P279,Q11019
Q11035,P279,Q1183543
Q11035,P279,Q581105
Q11035,P279,Q2425052
Q11035,P366,Q131395
Q11035,P910,Q9296191
Q11035,P1343,Q2657718
Q11035,P1343,Q4114391
Q11035,P1343,Q27680201
Q11035,P1343,Q19180675
Q11035,P1343,Q602358
Q11035,P1343,Q602358
Q11035,P61,Q77124
Q11035,P61,Q318449
Q11035,P61,Q34286
Q11035,P61,Q273314
Q11035,P4733,Q690856
Q11035,P5008,Q5460604
Q11035,P2184,Q5870934
Q11035,P361,Q2354216
Q11035,P1889,Q202064
Q36253,P910,Q6684529
Q36253,P279,Q107715
Q36253,P279,Q28733284
Q36253,P279,Q30337748
Q36253,P1687,P2043
Q36253,P1343,Q26711932
Q36253,P1343,Q90137277
Q36253,P1343,Q68977959
Q36253,P1552,Q1978718
Q36253,P8111,Q11573
Q1370714,P910,Q9209936
Q1370714,P186,Q287
Q1370714,P279,Q5469189
Q1370714,P279,Q206615
Q1370714,P279,Q8205328
Q1370714,P1343,Q2657718
Q1370714,P460,Q354757
Q1199124,P31,Q4167410
Q1199124,P1889,Q37081711
Q2095549,P31,Q28640
Q2095549,P425,Q765633
